text,label
刘雯与Coach解约后现身，衬衫配百褶裙很低调，笑容腼腆心情不错,0
来自法国媒体canal-supporters援引RMC体育消息，中国女足明星球员王霜即将于巴黎商讨解约事宜，返回中国。该媒体并没有透露王霜离队的具体原因，不过这消息立马引爆了网络，广大球迷实在想不通原因。这难道是足协在召唤王霜回国？更好的备战奥运会。,0
曾经是迪丽热巴的好闺蜜，如今因与公司解约，资源总是被抢,0
近日，艺人陆定昊与其经纪公司(即：香蕉娱乐)解约了，这个消息一出来，于是引来了不少粉丝关注，究竟是怎么一回事？,0
杰克逊遭太阳贱卖不冤,0
昨天，休斯敦火箭跟俄克拉荷马雷霆达成了一笔轰动联盟的重磅交易，火箭送出保罗+两首轮选秀权+两选秀权互选资格得到雷霆维斯布鲁克。,0
重庆斯威、广州恒大两家原本没有太多关联的俱乐部，如今交织在了一起，因为费尔南多成为了归化队员，作为小而美的斯威俱乐部显然难以容纳“大佛”，费尔南多归化之后的高薪并不是重庆斯威能够承担的，随即选择放弃，与费尔南多完成解约，原本以为他将以自由身加盟恒大，让恒大完成特殊的操作。,0
辱华品牌接连曝光，杨幂解约，张艺兴避重就轻，她选择了沉默？,0
据国家市场监管总局31日消息，即日起，梅赛德斯-奔驰(中国)汽车销售有限公司召回2016年2月29日至2018年10月16日期间生产的部分进口GLE SUV和GLS SUV汽车，共计302辆。,2
中新经纬客户端10月18日电 据国家市场监管总局官网18日消息，日前，东风悦达起亚汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监管总局备案召回计划，决定自2019年10月25日起，再次召回2016年1月19日至2019年1月20日期间生产的搭载GAMMA1.6T-GDI发动机的KX5汽车，共计69324辆。,2
低压燃油输送管存安全隐患 扩大召回40辆进口总裁、吉博力汽车,2
日前，东风本田汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自2019年8月30日起，召回2018年3月8日至2019年8月8日期间生产的部分2019款INSPIRE汽车，共计29297辆。,2
蔚来因车辆自燃召回4803辆ES8，特斯拉会紧随其后吗？,2
存起火隐患 31.9万辆宝马被召回,2
前段时间，本田雅阁高速“失速门”引发了许多网友的关注，经过广大车主朋友的努力，本田最终对涉事车辆做了召回处理。,2
电动汽车（EV）制造商蔚来官方周四宣布召回超过四分之一的所售车辆，称其发现电池缺陷可能导致潜在的安全隐患。,2
当地时间18日，强生公司在官网发布声明称，美国食品和药物管理局在一瓶强生婴儿爽身粉内发现少量致癌物石棉，强生公司主动在美国市场召回相关批次产品。,2
突发，美企紧急召回1043吨牛肉！中国曾拒绝进口,2
奔驰召回部分进口GLE和GLS,2
FCA汽车美国频发故障，60万辆皮卡/MPV正在召回中,2
奔驰召回近30万辆E级，今后销量还能好吗？,2
斯巴鲁频繁召回，国内销量刷新日系车“底线”,2
广汽本田雅阁召回了 东风本田INSPIRE不虚么？,2
后保险杠加强件缺失 一汽丰田召回超13万辆皇冠汽车,2
据悉，本次召回涉及的玛特弗罗围嘴(红/蓝2件套)货号为90426923，生产日期为2019年1月1日至2019年9月13日。,2
车辆转向控制存安全隐患 召回44333辆进口探险者汽车,2
日前，梅赛德斯-奔驰（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，召回部分进口SL级、GLE SUV汽车。,2
据国家市场监督管理总局官网消息，日前，苹果电脑贸易（上海）有限公司向国家市场监督管理总局提交了召回计划，召回部分苹果三插交流电源插头转换器。,2
日前，北京奔驰汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，将自2019年10月25日起召回部分国产E级轿车、长轴距轿车，受召回总计近30万辆。,2
涉及45万丰田车主，因存安全隐患，45.4万辆丰田汽车宣布召回,2
5月24日消息，据国家市场监督管理总局消息，日前，梅赛德斯-奔驰（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。自即日起，扩大召回部分进口C级和E级汽车，共计6406辆。,2
6月3日，加拿大对原产于中国的一批童装实施了召回，原因是这批童装的燃烧性能没有符合加拿大的相关法规。,2
由于电池可能存在燃烧风险，苹果电脑贸易（上海）有限公司向国家市场监督管理总局备案了召回计划，将自2019年6月20日起，召回部分苹果笔记本电脑MacBook Pro。,2
东风悦达起亚再次启动召回，近7万辆KX5发动机设计缺陷,2
存在发动机损坏风险 东风悦达起亚召回近7万辆汽车,2
日前，长城汽车股份有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自2019年12月15日起，召回2016年11月4日至2017年10月11日期间生产的哈弗H2s汽车，共计62655辆。,2
日前，北汽新能源汽车常州有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自2019年7月13日起，召回2018年6月11日至2018年11月30日生产的部分威旺407 EV系列电动厢式运输车，共计1389辆。,2
"最近，据国外媒体报道，德国联邦汽车管理局（KBA）警告说，其子公司梅赛德斯-奔驰 Sprinter型号00-1被怀疑安装了非法的发动机控制管理软件，需要召回大约260,000辆相关车辆。",2
道奇召回300000辆Dart轿车，究竟出了什么问题？,2
市场监督管理总局缺陷产品管理中心15日发布奔驰、保时捷、斯巴鲁3家车企的召回信息，共计6283辆。奔驰召回3533辆汽车，涉及SL级、GLESUV及S级汽车。保时捷召回2083辆汽车，涉及911、博斯特、凯曼、帕那美拉等。斯巴鲁召回667辆汽车，涉及进口森林人、力狮、傲虎系列汽车。,2
奔驰宣布召回部分进口E/S级汽车：共42辆,2
苹果召回6.3万台笔记本电脑，看看中招没？,2
丰田因气囊问题召回雷克萨斯、威驰及花冠逾45万辆车,2
召回13万辆 丰田皇冠还余多少光环,2
"人这一生大约有1/3的时间在床上度过，床是我们恢复体能最好的伴侣，尤其是婴儿时期，每天接触最多的就是床，可它真的是我们想象中那么安全吗？为了解放父母的双手，商家推出了便于孩子入睡的摇摇床，可近期，一国外大品牌费雪公司的摇摇床出事了！
美国费雪公司的Rock 'n Play倾斜式摇床疑似造成婴儿死亡，陷入“安全风波”，被美国消费品安全委员会（CPSC）和美国儿科学会（AAP）先后通告。4月12日，费雪宣布召回美国所有型号的Rock 'n Play倾斜式婴儿摇床，大概有470万件。",2
这次蔚来发布的召回，主要是针对上海那一起。,2
6月27日消息，针对蔚来汽车决定召回部分ES8的事件，宁德时代发表申明称高度重视此事，将积极配合蔚来汽车的此次召回工作，维护消费者权益。,2
第3季度召回汽车229万辆，投诉率创新高，谁还敢买车？,2
梅赛德斯-奔驰（中国）汽车销售有限公司扩大召回部分进口C级和E级汽车,2
央视网消息：据美国媒体近日报道，大众汽车将召回自2011年以来在美国销售的67.9万辆汽车，召回原因是汽车的电子问题可能导致汽车存在溜车隐患。,2
召回范围：自2019年10月25日起，召回2016年4月20日至2019年5月4日生产的装配了19寸轮胎的进口和国产E级汽车，共计44900辆。,2
日前，一汽大众汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，决定自即日起，召回共计130462辆奥迪Q3车型。,2
6.20晚报 西安房管局发布购房新政；苹果召回部分笔记本电脑,2
奥迪召回4605辆奥迪A4L，因发动机存在燃油渗漏风险,2
9月23日，国家市场监督管理总局公告称，将从10月25日起，对1月9日至2月21日期间生产的部分进口宝马i3纯电动汽车实施召回。,2
蔚来自燃被召回特斯拉却不用：车和车差距咋这么大,2
减震器存断裂隐患 北京奔驰召回E级轿车/长轴距轿车,2
西安美院学位证编号出错 学校召回更换,2
日前，天津一汽丰田汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自即日起，召回2003年4月16日至2008年1月30日期间生产的125825辆威驰汽车、2004年1月7日至2008年12月25日期间生产的313028辆花冠EX汽车，共计438853辆。,2
大众热销车型集体召回 有你的车吗？,2
苹果召回部分笔记本电脑 电池或存燃烧风险,2
电动汽车企业蔚来27日宣布，为消除电池安全隐患，即日起，召回搭载2018年4月2日至2018年10月19日期间生产的NEV-P50模组电池包的ES8车辆，共计4803台。,2
后保险杠存隐患 天津一汽丰田召回部分皇冠汽车,2
日前，梅赛德斯-奔驰（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。自即日起，召回2018年2月9日至2018年2月12日期间生产的部分进口CLA 级汽车，共计9辆。,2
日前，保时捷（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。自2019年8月26日起，召回部分进口Cayenne（凯宴）、Panamera（帕那美拉）系列汽车，共计57200辆。,2
日前，华晨宝马汽车有限公司及宝马（中国）汽车贸易有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，决定自2019年8月30日起，召回多款汽车。,2
紧急召回！8家药企11批次药品被叫停，很多药都是常用的,2
国家市场监管总局7月4日消息，日前，南京金龙客车制造有限公司备案了召回计划。决定自即日起，召回2014年12月1日至2015年12月2日生产的部分NJL6118型纯电动城市客车，共计25辆。本次召回范围内的车辆因配置的沃特玛高压动力电池电芯一致性问题，导致长时间、高电量存放时电芯存在漏液和短路风险，可能引发动力电池热失控和起火，存在安全隐患。,2
