text,label,text1,text2
深圳体育中心工地坍塌：4名被困人员中3人因伤势过重死亡,1,深圳体育中心工地坍塌4名被困人员中3人因伤势过重死亡,深圳体育中心工地坍塌，3人被困人员中3人伤势过重
云南曲靖一商场二层坍塌 现场多名人员受伤,1,曲靖商场二层坍塌现场多名人员受伤现场多人受伤？,曲靖商场二层坍塌现场人员受伤
6月19日中午11点40分许，遵义市余庆县城玉笏大道往龙溪方向半幅的快车道，路面突然发生塌陷,1,遵义市余庆县城玉笏大道往龙溪方向路面,遵义市余庆县玉笏大道往龙溪方向的路面
昨日(10月10日），无锡货车超载导致的高架侧翻事故，引发了外界对于桥梁安全问题的关注。,1,10月10日，无锡高架侧翻事故引起了外界对,今日(10月10日) ，无锡货车高架侧翻事故
俄罗斯联邦侦查委员会20日说，19日发生在克拉斯诺亚尔斯克边疆区的水坝坍塌事故主要因金矿公司违规开采金矿所致。,1,俄罗斯发生在克拉,俄罗斯克拉斯诺亚
9月22日11时30分左右，位于巴中市巴州区回风街道办事处的“津桥·水岸”项目在建工地发生支模架倾斜，造成2人死亡，3人受伤。,1,9,10
印度孟买降雨引发墙体垮塌致16人死亡（16）,1,印度印度孟买降雨引发墙体垮塌致16人死亡（15）,印度孟买降雨引发墙体垮塌致16人死亡（16) 什么意思
广西南宁江南区一施工工地楼面倒塌 造成3死1伤,1,南宁江南区一施工工地倒塌造成3死1伤怎么处理,广西南宁江南区建筑工地倒塌，致3死一伤怎么处罚
2019年5月20日凌晨1时许，百色市右江区东洲大道旁一家名为0776酒吧发生钢架结构屋顶坍塌事故。截至今天中午12：30分，已确认3人死亡，87人受伤。,1,2016年5月20日右江区东洲大道旁一家名为0776酒吧发生屋顶坍塌事故已确认3人受伤。截至今天上午12: 30分，已确认5人死亡，已确认3人受伤，,2017年5月20日左右右江区东洲大道旁一家名为0776酒吧发生屋顶坍塌事故，已确认3人受伤，截至今天12: 30
7月7日开始，一周内两场暴雨袭击广西东兰县，当地多个乡镇一片泽国，境内公路多处滑坡和垮塌，部分村屯道路、通讯、电力中断，成为洪灾中的“孤岛”。,1,一周内一场暴雨袭击广西东兰县，当地公路多处滑坡和通讯和电力中断，成为洪灾中的孤岛。,7月7日，暴雨袭击广西省东兰县，当地公路多处滑坡，部分洪灾中的孤岛
8月28日，据央视新闻报道：深圳一栋楼房倾斜倒塌，暂不清楚有无人员被困！,1,8月28日，央视新闻报道：深圳一栋楼房倾斜倒塌，暂不清,8月28日央视新闻报道：深圳一栋楼房倾斜倒塌，暂不清楚
柬埔寨一在建大楼坍塌已致42人死伤，疑有中国工人被困,1,柬埔寨在建大楼坍塌已致42人死伤，疑有中国工人被困,柬埔寨一在建大楼坍塌已致42人死亡疑有中国工人被困
无锡市锡山区警方10日晚通报:10日傍晚6:10分左右，312国道上海方向k315处、锡港路上跨桥出现桥面侧翻，经现场初步勘测，桥下被压小车3辆（其中一辆系停放车辆，无人）。,1,从无锡到上海的312国道锡港方向出现桥面侧翻，其中一辆在桥下被停车，请问是否有,无锡市锡山区11点20分上海方向s203国道锡港路跨桥侧翻，无人员受伤。
5月18日晚上22时31分，杭州消防指挥中心接到报警，称江干区四季青街道庆青路邵逸夫医院门口天桥坍塌，大货车司机被困。接到报警后指挥中心立即调派景芳消防中队2车10人赶赴现场处置。,1,江干区四季青街道庆青路景芳消防中心天桥塌方，交警大队立刻调派消防车，请问消防员是怎样处置处理？,杭州市江干区四季青街道庆青路景芳消防大队有没有人员被困
就在刚刚，江苏无锡312国道上海方向锡港路上跨桥路段出现桥面垮塌，现场有多辆轿车被完全压扁，并有多辆车掉落桥下，具体伤亡情况不详！,1,从上海方向312高速锡港路路段出现桥面垮塌，现场有多辆轿车掉落桥下，并有多人掉落桥下,无锡锡港路上跨桥路段出现桥面垮塌，现场有多辆车掉入桥下，多辆车掉入路边
十万粉丝网红直播母亲葬礼，葬礼中雨棚倒塌18人重伤，网友震怒,1,十万粉丝网红直播母亲葬礼，雨棚倒塌十多人重伤，网友,十万粉丝直播母亲葬礼，葬礼中雨棚倒塌十人重伤，网友震怒，网友
据杭州市公安局官方微博消息，2019年5月18日22时26分许，马某某(男)驾驶皖SB62**号大型货车在秋涛北路由南向北途经庆春东路口时，因车辆载物超高碰撞人行天桥，导致人行天桥东南侧垮塌。,1,请教各位，2016年5月18日，杭州市公安局官方微博消息：马某某(男) 驾驶皖sb62* * 号大型货车在秋涛北路由于于江路由于由江江路由北向北途经秋涛北路由南向北途经庆春路,请问2018年5月20号晚上9点06分左右，驾驶皖sb92* * * 号货车在秋涛北路由北向南撞到庆春东路口，司机司机驾驶皖sb66* * 号车辆在庆春东路上由南向北行驶，
5月20日凌晨1时许，广西百色市右江区东州大道旁万象城一家名为0776酒吧发生钢架结构屋顶坍塌事故。,1,5月20日右江区东州大道旁万象,5月20日凌晨2：20左右，广西
7日凌晨，金沙一处房屋垮塌，2人被埋其中,1,7日凌晨一处房屋垮塌，2人被挖，2人被埋其中一个人,今晚金沙一处房屋垮塌，两人被埋，其中一人有多少人？
广西百色一酒吧坍塌致4死87伤3人被困 负责人被调查,1,广西百色一酒吧坍塌致4死87伤3人被困负责人被调查,百色一酒吧坍塌致4死87伤3人被困负责人被调查
“520”广西百色一酒吧发生屋顶坍塌事故 已致3死87伤,1,广西百色一酒吧发生屋顶坍塌事故已致3死87伤,广西百色一酒吧发生屋顶坍塌，事故已致3死87伤。
5月20日0点43分，广西壮族自治区百色市右江区东州大道0776酒吧发生楼顶坍塌事故，导致多人被埋。,1,4月20日凌晨2点多右江区东州大,5月20日，广西壮族自治区右江区
应急管理部：百色酒吧坍塌事故已救出66人，约6人仍被困,1,应急管理部：百色酒吧垮塌事故已救出66人仍被困,百色酒吧坍塌事故已救出66人，约6人仍被困
深圳市体育中心坍塌事故已致3人死亡，5人受伤,1,深圳体育中心坍塌事故已致3人死亡，5人受伤,深圳市体育中心坍塌事故已致3人死亡，4人受伤
甘肃合水截污控源工程项目地发生坍塌事故 致4人死亡,1,甘肃合水截污控源工程项目地发生坍塌事故致4人死亡,合水截污控源工程项目地发生坍塌事故致4人死亡
8月20日凌晨2时许，四川阿坝州汶川县境内遭遇强降雨，凌晨2:20，位于卧龙的中国大熊猫保护研究中心核桃坪野化培训基地大熊猫饲养场对面山体发生滑坡、泥石流，导致上下路多处塌方阻断，形成孤岛，沿河道的老熊猫饲养场边缘有堡坎被暴涨的河水侵蚀，后山野化培训二阶段圈舍有小面积泥石流滑坡造成野化围栏垮塌。,1,4月20日，四川省阿坝州临潼县境内遭遇强降雨，位于卧龙县的中国大熊猫饲养场上下路多处,4月22日，四川阿坝州汶川县位于卧龙县的中国大熊猫保护研究中心的野化培训基地，导致下坡
"7月2日，在印度孟买，人们聚集在墙体垮塌事故现场。
由于连日强降雨，印度孟买2日发生两起墙体垮塌事故，已造成16人死亡。据印度媒体报道，在过去两天内，孟买持续强降雨创下十年来同时段之最，降雨引发事故不断。当地时间2日凌晨，孟买一处名为默拉德东的地方发生墙体垮塌，造成至少13人死亡，另有数人被埋；另一起墙体垮塌事故发生在塔纳地区，造成3人死亡，其中包括一名儿童。",1,7月2日在印度孟买，由于连日强降雨，已造成15人死亡，已造成多少人死亡,在孟买连日发生两起墙体垮塌事故。已造成多少人死亡。孟买持续强降雨。
5月4日，甘肃省庆阳市合水县六乡镇截污控源工程—何家畔镇何家畔村(管网部分)工程，发生坍塌事故，导致4人死亡。,1,合水县六乡镇,合水市合水县
10月29日，美的置业发布公司项目施工工地发生地下停车场局部挡墙垮塌事件声明。,1,美的置业发布施工停车场局部挡墙垮塌事件声明,美的置业发布公司项目施工工地局部挡墙垮塌事件声明
俄罗斯大坝坍塌已致10人死亡 水浪高达4米,1,俄罗斯大坝坍塌已致10人死亡水浪高达4米,俄俄大坝垮塌已致10人死亡水浪高达4米
据青岛地铁工程建设指挥部办公室官方微博消息，青岛地铁4号线沙子口静沙区间施工段坍塌事故，经现场全力救援，于28日凌晨1时许，找到三名施工人员，已无生命体征，另外两名失联人员仍在全力搜救。,1,青岛地铁2号线沙子口施工段施工段事故，已无生命体征，另外2名失联人员仍在全力搜救，其外一名失联，另外一名人员已在现场已在失联，该该怎么处置？,地铁四号线4号线工程建设指挥部办公室消息消息：4号线地铁4号线建设部施工段塌塌事故，已无生命救援人员失联人员已在现场救援，已经无生命体征，
8月26日，烟台龙口市新嘉街道张家村，一挖井工地突发坍塌，一名在井内作业工人被掩埋，救援人员采取人工手挖的形式，一点一点的往外挖被困人员，经过40分钟的生死救援，被困人员成功救出，且意识清醒，可自由行动，经现场医生检查后确认身体无大碍。接下来发生的一幕让在场的人都没想到，被救工人突然跪下，给在场的每名消防救援人员磕头表示感谢。,1,在龙口市张家村，一名在挖井工人突发被困，经过40分钟的生死救援，救援人员是怎,从龙口市新嘉街道张家村，一名在井外被救援工人突发被困，救援人员成功自救了，接下来
据贵阳市观山湖区人民政府新闻办公室消息，观山湖区美的置业广场一施工地下停车场于2019年10月28日16：21许发生垮塌事件。,1,贵阳市观山,贵阳市贵阳
多处路段发生山体滑坡、小型塌方、路基倒塌等灾情。,1,多处路段发生山体滑坡、小型塌方、路基塌方等灾情。,多处地方发生山体滑坡、小型塌方、路基倒塌等灾情。
8月6日下午，红星新闻记者从四川高速公安六分局获悉，5日晚因暴雨塌方断道的雅西高速荥经段，经过不间断抢险作业，截至今日中午12时许，成都往西昌方向间断放行。,1,8月6日晚因雨导致雅西高速荥经段被封闭，今天晚上有几点,成都至雅西高速路口今天因暴雨塌方的，8月6日下午7点30分左右，有多少公里
"全市受灾人口11万余人,倒塌房屋956间。",1,全市受灾人口十多万人，倒塌房屋956间。是什么意思？,"全国受灾人口达到11万人, 倒塌房屋956间。这句话对吗？"
昨日18时10分许，江苏无锡312国道K135处、锡港路上跨桥发生桥面侧翻事故。经搜救确认，桥下共有3辆小车被压，其中一辆系停放车辆（无人），事故共造成3人死亡，2人受伤。,1,江苏无锡312国道k29国道侧翻事故。经检查确认，桥下共有2辆小车被压，其中3人受伤。,无锡312国道k155处桥面侧翻，桥下共有4辆车被压，事故中，其中1辆被撞
